0, 10
1, 13
2, 13
3, 16
4, 16
5, 20
6, 20
7, 20
8, 20
9, 20
10, 20
11, 21
12, 21
13, 21
14, 21
15, 21
16, 21
17, 21
18, 21
19, 21
20, 21
21, 21
22, 21
23, 21
24, 21
25, 21
26, 21
27, 21
28, 21
29, 21
30, 21
31, 22
32, 22
33, 24
34, 25
35, 25
36, 25
37, 26
38, 26
39, 27
40, 27
41, 28
42, 28
43, 28
44, 28
45, 29
46, 28
47, 28
48, 28
49, 29
50, 29
51, 32
52, 32
53, 32
54, 32
55, 32
56, 32
57, 32
58, 33
59, 33
60, 33
61, 34
62, 34
63, 35
64, 35
65, 36
66, 36
67, 37
68, 37
69, 38
70, 38
71, 38
72, 38
73, 40
74, 40
75, 40
76, 38
77, 39
78, 39
79, 40
80, 40
81, 40
82, 40
83, 40
84, 40
85, 40
86, 40
87, 40
88, 40
89, 42
90, 42
91, 39
92, 39
93, 39
94, 39
95, 40
96, 40
97, 41
98, 41
99, 41
100, 41
101, 41
102, 41
103, 41
104, 41
105, 41
106, 41
107, 41
108, 41
109, 43
110, 43
111, 44
112, 44
113, 44
114, 44
115, 44
116, 44
117, 44
118, 44
119, 45
120, 44
121, 42
122, 42
123, 42
124, 42
125, 42
126, 42
127, 42
128, 42
129, 43
130, 43
131, 43
132, 43
133, 43
134, 43
135, 44
136, 42
137, 42
138, 42
139, 45
140, 45
141, 45
142, 45
143, 47
144, 47
145, 47
146, 47
147, 47
148, 47
149, 47
150, 47
151, 47
152, 47
153, 47
154, 47
155, 48
156, 48
157, 49
158, 49
159, 49
160, 50
161, 50
162, 50
163, 50
164, 50
165, 51
166, 48
167, 49
168, 49
169, 49
170, 49
171, 49
172, 49
173, 51
174, 51
175, 52
176, 52
177, 52
178, 52
179, 53
180, 53
181, 52
182, 52
183, 54
184, 54
185, 54
186, 54
187, 54
188, 54
189, 54
190, 54
191, 55
192, 56
193, 57
194, 57
195, 57
196, 54
197, 55
198, 55
199, 55
200, 55
201, 55
202, 55
203, 55
204, 55
205, 55
206, 55
207, 56
208, 56
209, 57
210, 57
211, 54
212, 54
213, 55
214, 55
215, 56
216, 56
217, 56
218, 56
219, 56
220, 56
221, 56
222, 56
223, 56
224, 56
225, 55
226, 50
227, 50
228, 50
229, 50
230, 50
231, 50
232, 50
233, 50
234, 50
235, 50
236, 50
237, 50
238, 50
239, 50
240, 50
241, 47
242, 47
243, 47
244, 47
245, 47
246, 47
247, 47
248, 47
249, 47
250, 47
251, 47
252, 47
253, 47
254, 47
255, 47
256, 46
257, 47
258, 47
259, 47
260, 47
261, 47
262, 47
263, 47
264, 47
265, 47
266, 47
267, 47
268, 47
269, 47
270, 47
271, 45
272, 45
273, 45
274, 46
275, 46
276, 46
277, 46
278, 46
279, 46
280, 46
281, 46
282, 46
283, 46
284, 46
285, 45
286, 43
287, 43
288, 43
289, 43
290, 43
291, 43
292, 43
293, 43
294, 43
295, 44
296, 44
297, 44
298, 44
299, 44
300, 44
301, 40
302, 40
303, 40
304, 40
305, 40
306, 40
307, 40
308, 40
309, 40
310, 40
311, 40
312, 41
313, 41
314, 41
315, 41
316, 37
317, 37
318, 37
319, 37
320, 37
321, 38
322, 38
323, 38
324, 38
325, 40
326, 40
327, 40
328, 40
329, 40
330, 40
331, 38
332, 38
333, 39
334, 39
335, 39
336, 39
337, 39
338, 39
339, 41
340, 41
341, 41
342, 41
343, 41
344, 41
345, 41
346, 40
347, 40
348, 40
349, 41
350, 41
351, 41
352, 41
353, 41
354, 41
355, 41
356, 41
357, 41
358, 41
359, 41
360, 41
361, 41
362, 41
363, 41
364, 41
365, 41
366, 41
367, 42
368, 42
369, 42
370, 42
371, 42
372, 42
373, 42
374, 42
375, 42
376, 42
377, 42
378, 42
379, 42
380, 42
381, 42
382, 42
383, 42
384, 42
385, 42
386, 42
387, 42
388, 42
389, 42
390, 42
391, 38
392, 38
393, 38
394, 38
395, 38
396, 38
397, 38
398, 38
399, 38
400, 38
401, 38
402, 38
403, 38
404, 38
405, 38
406, 35
407, 35
408, 35
409, 35
410, 35
411, 35
412, 35
413, 35
414, 35
415, 35
416, 35
417, 35
418, 35
419, 35
420, 35
421, 33
422, 33
423, 33
424, 33
425, 33
426, 33
427, 33
428, 33
429, 33
430, 33
431, 34
432, 34
433, 34
434, 34
435, 34
436, 31
437, 31
438, 31
439, 31
440, 31
441, 31
442, 31
443, 31
444, 31
445, 31
446, 31
447, 31
448, 31
449, 31
450, 31
451, 29
452, 29
453, 29
454, 29
455, 29
456, 29
457, 29
458, 29
459, 29
460, 29
461, 29
462, 29
463, 29
464, 29
465, 29
466, 29
467, 29
468, 29
469, 29
470, 29
471, 29
472, 29
473, 29
474, 29
475, 29
476, 29
477, 29
478, 29
479, 29
480, 29
481, 28
482, 28
483, 28
484, 28
485, 28
486, 28
487, 28
488, 28
489, 28
490, 28
491, 28
492, 28
493, 28
494, 28
495, 28
496, 27
497, 27
498, 27
499, 27
500, 27
501, 27
502, 27
503, 27
504, 27
505, 27
506, 27
507, 27
508, 27
509, 27
510, 27
511, 27
512, 27
513, 27
514, 27
515, 27
516, 27
517, 27
518, 27
519, 27
520, 27
521, 27
522, 27
523, 27
524, 27
525, 27
526, 25
527, 25
528, 25
529, 25
530, 25
531, 25
532, 25
533, 25
534, 25
535, 25
536, 25
537, 25
538, 25
539, 25
540, 25
541, 23
542, 23
543, 23
544, 23
545, 23
546, 23
547, 23
548, 23
549, 23
550, 23
551, 23
552, 23
553, 23
554, 23
555, 23
556, 22
557, 22
558, 22
559, 22
560, 22
561, 22
562, 22
563, 22
564, 22
565, 22
566, 22
567, 22
568, 22
569, 22
570, 22
571, 20
572, 20
573, 20
574, 20
575, 20
576, 20
577, 20
578, 20
579, 20
580, 20
581, 20
582, 20
583, 20
584, 20
585, 20
586, 19
587, 19
588, 19
589, 19
590, 19
591, 19
592, 19
593, 19
594, 19
595, 19
596, 19
597, 19
598, 19
599, 19
600, 18
601, 17
602, 17
603, 17
604, 17
605, 17
606, 17
607, 17
608, 17
609, 17
610, 17
611, 17
612, 17
613, 17
614, 17
615, 17
616, 16
617, 16
618, 16
619, 16
620, 16
621, 16
622, 16
623, 16
624, 16
625, 16
626, 16
627, 16
628, 16
629, 16
630, 16
631, 14
632, 14
633, 14
634, 14
635, 14
636, 14
637, 14
638, 14
639, 14
640, 14
641, 14
642, 14
643, 14
644, 14
645, 14
646, 14
647, 14
648, 14
649, 14
650, 14
651, 14
652, 14
653, 14
654, 14
655, 14
656, 14
657, 14
658, 14
659, 14
660, 14
661, 13
662, 13
663, 13
664, 13
665, 13
666, 13
667, 13
668, 13
669, 13
670, 13
671, 13
672, 13
673, 13
674, 13
675, 13
676, 11
677, 11
678, 11
679, 11
680, 11
681, 11
682, 11
683, 11
684, 11
685, 11
686, 11
687, 11
688, 11
689, 11
690, 10
691, 10
692, 10
693, 10
694, 10
695, 10
696, 10
697, 10
698, 10
699, 10
700, 10
701, 10
702, 10
703, 10
704, 10
705, 10
706, 10
707, 10
708, 10
709, 10
710, 10
711, 10
712, 10
713, 10
714, 10
715, 10
716, 10
717, 10
718, 10
719, 10
720, 10
721, 9
722, 9
723, 9
724, 9
725, 9
726, 9
727, 9
728, 9
729, 9
730, 9
731, 9
732, 9
733, 9
734, 9
735, 9
736, 9
737, 9
738, 9
739, 9
740, 9
741, 9
742, 9
743, 9
744, 9
745, 9
746, 9
747, 9
748, 9
749, 9
750, 9
751, 9
752, 9
753, 9
754, 9
755, 9
756, 9
757, 9
758, 9
759, 9
760, 9
761, 9
762, 9
763, 9
764, 9
765, 9
766, 9
767, 9
768, 9
769, 9
770, 9
771, 9
772, 9
773, 9
774, 9
775, 9
776, 9
777, 9
778, 9
779, 9
780, 9
781, 8
782, 8
783, 8
784, 8
785, 8
786, 8
787, 8
788, 8
789, 8
790, 8
791, 8
792, 8
793, 8
794, 8
795, 8
796, 8
797, 8
798, 8
799, 8
800, 8
801, 8
802, 8
803, 8
804, 8
805, 8
806, 8
807, 8
808, 8
809, 8
810, 8
811, 8
812, 8
813, 8
814, 8
815, 8
816, 8
817, 8
818, 8
819, 8
820, 8
821, 8
822, 8
823, 8
824, 8
825, 8
826, 8
827, 8
828, 8
829, 8
830, 8
831, 8
832, 8
833, 8
834, 8
835, 8
836, 8
837, 8
838, 8
839, 8
840, 8
841, 8
842, 8
843, 8
844, 8
845, 8
846, 8
847, 8
848, 8
849, 8
850, 8
851, 8
852, 8
853, 8
854, 8
855, 8
856, 8
857, 8
858, 8
859, 8
860, 8
861, 8
862, 8
863, 8
864, 8
865, 8
866, 8
867, 8
868, 8
869, 8
870, 8
871, 7
872, 7
873, 7
874, 7
875, 7
876, 7
877, 7
878, 7
879, 7
880, 7
881, 7
882, 7
883, 7
884, 7
885, 7
886, 6
887, 6
888, 6
889, 6
890, 6
891, 6
892, 6
893, 6
894, 6
895, 6
896, 6
897, 6
898, 6
899, 6
900, 6
901, 6
902, 6
903, 6
904, 6
905, 6
906, 6
907, 6
908, 6
909, 6
910, 6
911, 6
912, 6
913, 6
914, 6
915, 6
916, 6
917, 6
918, 6
919, 6
920, 6
921, 6
922, 6
923, 6
924, 6
925, 6
926, 6
927, 6
928, 6
929, 6
930, 6
931, 6
932, 6
933, 6
934, 6
935, 6
936, 6
937, 6
938, 6
939, 6
940, 6
941, 6
942, 6
943, 6
944, 6
945, 6
946, 6
947, 6
948, 6
949, 6
950, 6
951, 6
952, 6
953, 6
954, 6
955, 6
956, 6
957, 6
958, 6
959, 6
960, 6
961, 5
962, 5
963, 5
964, 5
965, 5
966, 5
967, 5
968, 5
969, 5
970, 5
