0, 10
1, 11
2, 11
3, 16
4, 16
5, 19
6, 19
7, 19
8, 19
9, 19
10, 19
11, 20
12, 20
13, 20
14, 20
15, 20
16, 20
17, 20
18, 20
19, 20
20, 20
21, 21
22, 21
23, 25
24, 25
25, 27
26, 27
27, 27
28, 27
29, 27
30, 27
31, 27
32, 27
33, 27
34, 27
35, 28
36, 28
37, 30
38, 30
39, 30
40, 30
41, 30
42, 30
43, 31
44, 31
45, 30
46, 26
47, 27
48, 27
49, 27
50, 27
51, 28
52, 28
53, 28
54, 28
55, 30
56, 30
57, 30
58, 30
59, 31
60, 31
61, 30
62, 30
63, 30
64, 30
65, 31
66, 31
67, 32
68, 32
69, 33
70, 33
71, 33
72, 34
73, 34
74, 34
75, 34
76, 33
77, 33
78, 33
79, 35
80, 35
81, 35
82, 35
83, 36
84, 36
85, 37
86, 37
87, 38
88, 38
89, 38
90, 37
91, 34
92, 34
93, 34
94, 34
95, 34
96, 34
97, 34
98, 34
99, 35
100, 35
101, 36
102, 36
103, 36
104, 36
105, 37
106, 36
107, 36
108, 36
109, 37
110, 37
111, 37
112, 37
113, 37
114, 37
115, 37
116, 37
117, 37
118, 37
119, 37
120, 37
121, 37
122, 37
123, 37
124, 37
125, 37
126, 38
127, 38
128, 38
129, 39
130, 39
131, 39
132, 39
133, 39
134, 39
135, 40
136, 39
137, 39
138, 39
139, 39
140, 39
141, 39
142, 39
143, 39
144, 39
145, 40
146, 40
147, 41
148, 41
149, 41
150, 41
151, 40
152, 40
153, 40
154, 40
155, 40
156, 40
157, 44
158, 44
159, 45
160, 45
161, 45
162, 45
163, 46
164, 46
165, 46
166, 43
167, 43
168, 43
169, 44
170, 44
171, 44
172, 44
173, 44
174, 44
175, 44
176, 44
177, 44
178, 44
179, 44
180, 44
181, 43
182, 43
183, 46
184, 46
185, 46
186, 46
187, 46
188, 46
189, 48
190, 48
191, 48
192, 48
193, 48
194, 48
195, 48
196, 42
197, 42
198, 42
199, 43
200, 43
201, 43
202, 43
203, 43
204, 43
205, 43
206, 43
207, 43
208, 43
209, 43
210, 42
211, 39
212, 39
213, 39
214, 39
215, 39
216, 39
217, 39
218, 39
219, 40
220, 40
221, 40
222, 40
223, 40
224, 40
225, 40
226, 34
227, 34
228, 34
229, 34
230, 34
231, 34
232, 34
233, 34
234, 34
235, 34
236, 34
237, 34
238, 34
239, 34
240, 34
241, 31
242, 31
243, 31
244, 31
245, 31
246, 31
247, 31
248, 31
249, 31
250, 31
251, 31
252, 31
253, 31
254, 31
255, 31
256, 30
257, 30
258, 30
259, 30
260, 30
261, 30
262, 30
263, 30
264, 30
265, 30
266, 30
267, 30
268, 30
269, 30
270, 30
271, 25
272, 25
273, 25
274, 25
275, 25
276, 25
277, 25
278, 25
279, 25
280, 25
281, 25
282, 25
283, 25
284, 25
285, 25
286, 24
287, 24
288, 24
289, 24
290, 24
291, 24
292, 24
293, 24
294, 24
295, 25
296, 25
297, 25
298, 25
299, 25
300, 25
301, 23
302, 23
303, 23
304, 23
305, 24
306, 24
307, 24
308, 24
309, 24
310, 24
311, 24
312, 24
313, 24
314, 24
315, 24
316, 19
317, 19
318, 19
319, 19
320, 19
321, 19
322, 19
323, 19
324, 19
325, 19
326, 19
327, 19
328, 19
329, 19
330, 19
331, 18
332, 18
333, 18
334, 18
335, 18
336, 18
337, 18
338, 18
339, 18
340, 18
341, 18
342, 18
343, 18
344, 18
345, 18
346, 17
347, 17
348, 17
349, 17
350, 17
351, 17
352, 17
353, 17
354, 17
355, 17
356, 17
357, 17
358, 17
359, 17
360, 17
361, 17
362, 17
363, 17
364, 17
365, 17
366, 17
367, 17
368, 17
369, 17
370, 17
371, 17
372, 17
373, 17
374, 17
375, 17
376, 17
377, 17
378, 17
379, 17
380, 17
381, 17
382, 17
383, 17
384, 17
385, 17
386, 17
387, 18
388, 18
389, 18
390, 18
391, 19
392, 19
393, 19
394, 19
395, 19
396, 19
397, 19
398, 19
399, 19
400, 19
401, 19
402, 20
403, 20
404, 20
405, 20
406, 18
407, 18
408, 18
409, 18
410, 18
411, 18
412, 18
413, 18
414, 18
415, 18
416, 18
417, 18
418, 18
419, 18
420, 18
421, 19
422, 19
423, 19
424, 19
425, 19
426, 19
427, 19
428, 19
429, 19
430, 19
431, 19
432, 19
433, 19
434, 19
435, 19
436, 18
437, 18
438, 18
439, 18
440, 18
441, 18
442, 18
443, 18
444, 18
445, 18
446, 18
447, 18
448, 18
449, 18
450, 18
451, 18
452, 18
453, 19
454, 19
455, 19
456, 19
457, 19
458, 19
459, 19
460, 19
461, 19
462, 19
463, 19
464, 19
465, 19
466, 18
467, 18
468, 18
469, 19
470, 19
471, 19
472, 19
473, 19
474, 19
475, 19
476, 19
477, 19
478, 19
479, 19
480, 18
481, 18
482, 18
483, 18
484, 18
485, 18
486, 18
487, 19
488, 19
489, 19
490, 19
491, 19
492, 19
493, 19
494, 19
495, 19
496, 18
497, 18
498, 18
499, 18
500, 18
501, 18
502, 18
503, 19
504, 19
505, 19
506, 19
507, 19
508, 19
509, 21
510, 21
511, 19
512, 19
513, 19
514, 19
515, 19
516, 19
517, 19
518, 19
519, 19
520, 19
521, 20
522, 20
523, 20
524, 20
525, 20
526, 17
527, 17
528, 17
529, 17
530, 17
531, 17
532, 17
533, 17
534, 17
535, 17
536, 17
537, 17
538, 17
539, 17
540, 17
541, 16
542, 16
543, 16
544, 16
545, 16
546, 16
547, 16
548, 16
549, 16
550, 16
551, 16
552, 16
553, 16
554, 16
555, 16
556, 15
557, 15
558, 15
559, 15
560, 15
561, 15
562, 15
563, 15
564, 15
565, 15
566, 15
567, 15
568, 15
569, 15
570, 15
571, 14
572, 14
573, 14
574, 14
575, 14
576, 14
577, 14
578, 14
579, 14
580, 14
581, 14
582, 14
583, 14
584, 14
585, 14
586, 13
587, 13
588, 13
589, 13
590, 13
591, 13
592, 13
593, 13
594, 13
595, 13
596, 13
597, 13
598, 13
599, 13
600, 13
601, 12
602, 12
603, 12
604, 12
605, 12
606, 12
607, 12
608, 12
609, 12
610, 12
611, 12
612, 12
613, 12
614, 12
615, 12
616, 11
617, 11
618, 11
619, 11
